jd,ra,dec,un_az,el
2459171.64885406,-147.732634353083,-30.4273173684676,4.76552084072017,0.899740403613755
2459171.6489698,-147.687412513059,-30.5251526739405,4.76322978672431,0.900683089513095
2459171.64908554,-147.642107056015,-30.6229844663741,4.7609343416925,0.901624166358908
2459171.64920128,-147.596717497158,-30.7208126214037,4.75863449796453,0.90256362826954
2459171.64931702,-147.551243348913,-30.8186370142198,4.75633024791004,0.903501469349023
2459171.64943276,-147.505684120907,-30.9164575195595,4.75402158392934,0.90443768368711
2459171.6495485,-147.460039319943,-31.0142740117106,4.75170849845387,0.90537226535932
2459171.64966424,-147.414308449981,-31.1120863645004,4.74939098394709,0.90630520842692
2459171.64977998,-147.368491012114,-31.2098944512987,4.74706903290504,0.907236506937044
2459171.64989572,-147.322586504546,-31.3076981450086,4.74474263785713,0.908166154922654
2459171.65001147,-147.276594422568,-31.4054973180674,4.74241179136679,0.90909414640263
2459171.65012721,-147.23051425854,-31.5032918424424,4.74007648603214,0.910020475381827
2459171.65024295,-147.184345501861,-31.6010815896239,4.73773671448683,0.910945135851042
2459171.65035869,-147.138087638953,-31.698866430624,4.73539246940069,0.911868121787109
2459171.65047443,-147.091740153229,-31.7966462359754,4.73304374348043,0.912789427152978
2459171.65059017,-147.04530252508,-31.8944208757217,4.73069052947045,0.913709045897674
2459171.65070591,-146.998774231842,-31.9921902194191,4.72833282015351,0.914626971956422
2459171.65082165,-146.952154747777,-32.0899541361292,4.72597060835155,0.915543199250656
2459171.65093739,-146.905443544049,-32.1877124944163,4.7236038869264,0.916457721688079
2459171.65105313,-146.858640088693,-32.2854651623459,4.72123264878052,0.917370533162745
2459171.65116887,-146.811743846602,-32.3832120074744,4.71885688685787,0.918281627555036
2459171.65128461,-146.764754279491,-32.480952896852,4.71647659414458,0.919190998731801
2459171.65140035,-146.717670845878,-32.5786876970151,4.71409176366975,0.920098640546373
2459171.65151609,-146.670493001057,-32.676416273982,4.71170238850631,0.921004546838614
2459171.65163183,-146.623220197075,-32.7741384932501,4.70930846177172,0.921908711435001
2459171.65174757,-146.575851883206,-32.8718542195531,4.70690997662881,0.922811128148704
2459171.65186331,-146.528387503909,-32.969563317812,4.70450692628661,0.923711790779583
2459171.65197906,-146.480826501834,-33.067265651695,4.70209930400117,0.924610693114291
2459171.6520948,-146.433168315766,-33.1649610845747,4.69968710307628,0.925507828926388
2459171.65221054,-146.385412381119,-33.2626494792772,4.69727031686443,0.926403191976305
2459171.65232628,-146.337558129892,-33.3603306980848,4.69484893876757,0.927296776011503
2459171.65244202,-146.289604990656,-33.4580046027264,4.69242296223794,0.92818857476649
2459171.65255776,-146.241552388517,-33.5556710543764,4.68999238077896,0.929078581962926
2459171.6526735,-146.193399745095,-33.653329913649,4.68755718794603,0.929966791309665
2459171.65278924,-146.145146478492,-33.750981040592,4.68511737734748,0.930853196502873
2459171.65290498,-146.096792003267,-33.8486242946856,4.68267294264531,0.931737791226063
2459171.65302072,-146.048335730405,-33.9462595348351,4.68022387755613,0.93262056915019
2459171.65313646,-145.99977706729,-34.0438866193669,4.67777017585205,0.933501523933738
2459171.6532522,-145.951115417676,-34.1415054060237,4.67531183136154,0.934380649222789
2459171.65336794,-145.902350181658,-34.2391157519616,4.67284883797029,0.93525793865114
2459171.65348368,-145.853480755643,-34.3367175137412,4.67038118962218,0.936133385840332
2459171.65359942,-145.804506532321,-34.434310547325,4.66790888032015,0.937006984399766
2459171.65371516,-145.755426900631,-34.5318947080754,4.66543190412702,0.93787872792684
2459171.6538309,-145.706241245739,-34.629469850743,4.66295025516659,0.938748610006944
2459171.65394665,-145.656948949,-34.7270358294675,4.66046392762438,0.939616624213632
2459171.65406239,-145.607549387931,-34.8245924977702,4.65797291574865,0.940482764108688
